word,tag,sentence
manier,O,27
dat,O,27
hier,O,27
naer,O,27
volght,O,27
Dats,O,27
te,O,27
wetene,O,27
dat,O,27
dierlay,B-PERS,27
haer,O,27
zone,O,27
jan,B-PERS,27
en,O,27
jonfr,O,27
katerine,B-PERS,27
haer,O,27
dochter,O,27
sullen,O,27
siin,O,27
en,O,27
bliuen,O,27
ter,O,27
achterster,O,27
Doot,O,27
van,O,27
den,O,27
vors,O,27
dierlaye,B-PERS,27
en,O,27
jonfr,O,27
janen,B-PERS,27
sinen,O,27
wett,O,27
wiue,O,27
euen,O,27
goede,O,27
kindre,O,27
jn,O,27
alt,O,27
goed,O,27
daer,O,27
vte,O,27
dat,O,27
dierlay,B-PERS,27
en,O,27
jonfr,O,27
jane,B-PERS,27
vors,O,27
versteeruen,O,27
sullen,O,27
sonder,O,27
dat,O,27
tleen,O,27
.v.,O,27
bunre,O,27
.j.,O,27
vr,O,27
groet,O,27
sal,O,27
moeten,O,27
gaen,O,27
aldaert,O,27
sculdich,O,27
es,O,27
te,O,27
gane,O,27
op,O,27
doutste,O,27
oer,O,27
mids,O,27
dat,O,27
jonfr,O,27
katerine,B-PERS,27
tvors,O,27
dierlays,B-PERS,27
en,O,27
jonfr,O,27
janen,B-PERS,27
dochter,O,27
in,O,27
moet,O,27
bringhen,O,27
toete,O,27
vijftech,B-MONEY,27
pond,I-MONEY,27
gro,I-MONEY,27
torn,I-MONEY,27
vlaend,I-MONEY,27
munten,I-MONEY,27
de,O,27
welke,O,27
hare,O,27
ghegheuen,O,27
waren,O,27
in,O,27
voermen,O,27
van,O,27
wett,O,27
huwelike,O,27
met,O,27
pietren,B-PERS,27
van,I-PERS,27
steenhuuse,I-PERS,27
haren,O,27
wett,O,27
man,O,27
en,O,27
altoes,O,27
enen,O,27
goede,O,27
bundre,O,27
sijnde,O,27
ter,O,27
achterster,O,27
doot,O,27
sonder,O,27
fraude,O,27
en,O,27
malicie,O,27
ter,O,27
goeder,O,27
trouwen.,O,27
Wel,O,27
es,O,27
te,O,27
wetene,O,27
ware,O,27
alsoe,O,27
dat,O,27
dierlay,B-PERS,27
jan,B-PERS,27
of,O,27
jonfr,O,27
katerine,B-PERS,27
of,O,27
pieter,B-PERS,27
haer,O,27
wett,O,27
man,O,27
en,O,27
voecht,O,27
jeghen,O,27
dese,O,27
ordinantche,O,27
staken,O,27
of,O,27
daden,O,27
steken,O,27
in,O,27
eenegher,O,27
manieren,O,27
en,O,27
dese,O,27
ordinantche,O,27
niet,O,27
en,O,27
hilden,O,27
welc,O,27
dat,O,27
dade,O,27
van,O,27
dierlaye,B-PERS,27
janne,B-PERS,27
of,O,27
jonfr,O,27
katerine,B-PERS,27
of,O,27
van,O,27
haren,O,27
wett,O,27
voeght,O,27
die,O,27
ware,O,27
ghe-houden,O,27
in,O,27
eene,O,27
zekere,O,27
scult,O,27
van,O,27
vier,B-MONEY,27
hondert,I-MONEY,27
pont,I-MONEY,27
gro,I-MONEY,27
torn,I-MONEY,27
daer,O,27
af,O,27
deen,O,27
vierdendeel,O,27
minen,O,27
heere,O,27
van,O,27
vlaendr,B-LOC,27
dander,O,27
den,O,27
bisscop,O,27
van,O,27
camerike,B-LOC,27
terde,O,27
der,O,27
poert,O,27
en,O,27
scepennen,O,27
van,O,27
auden,B-LOC,27
en,O,27
tvierde,O,27
vierdendeel,O,27
partien,O,27
die,O,27
dese,O,27
ordinantche,O,27
wel,O,27
hilden,O,27
nochtan,O,27
moeste,O,27
al,O,27
dat,O,27
hier,O,27
vors,O,27
es,O,27
bliuen,O,27
goed,O,27
en,O,27
wel,O,27
ghehouden,O,27
in,O,27
al,O,27
der,O,27
manieren,O,27
en,O,27
condicien,O,27
ghelijc,O,27
dat,O,27
voren,O,27
verclaert,O,27
ende,O,27
mids,O,27
deser,O,27
cyrogphien,O,27
so,O,27
siin,O,27
alle,O,27
andre,O,27
ghescrijften,O,27
in,O,27
wat,O,27
manieren,O,27
dat,O,27
sij,O,27
ghemaect,O,27
siin,O,27
al,O,27
te,O,27
nieute,O,27
en,O,27
quite,O,27
en,O,27
van,O,27
gheenre,O,27
weerddre,O,27
en,O,27
in,O,27
deser,O,27
manier,O,27
hebbene,O,27
dierlay,B-PERS,27
en,O,27
jonfr,O,27
jane,B-PERS,27
vors,O,27
alse,O,27
met,O,27
dierlaie,B-PERS,27
haren,O,27
wett,O,27
voeght,O,27
gheloeft,O,27
en,O,27
bewijst,O,27
te,O,27
heffene,O,27
en,O,27
te,O,27
jnnene,O,27
op,O,27
al,O,27
tgoed,O,27
dat,O,27
sij,O,27
hebben,O,27
of,O,27
hebben,O,27
mueghen,O,27
jn,O,27
kennessen,O,27
de,O,27
in,O,27
orconscepen,O,27
der,O,27
waerh,O,27
hebben,O,27
wij,O,27
jan,B-PERS,27
cabbell,I-PERS,27
.F.,O,27
mijs,O,27
heen,O,27
jan,B-PERS,27
de,I-PERS,27
vissere,I-PERS,27
en,O,27
piet,B-PERS,27
va,I-PERS,27
berchem,I-PERS,27
alse,O,27
scepen,O,27
in,O,27
auden,B-LOC,27
dese,O,27
pnte,O,27
cyrogr,O,27
gheseghelt,O,27
elc,O,27
onser,O,27
met,O,27
sinen,O,27
segle,O,27
dit,O,27
was,O,27
ghedaen,O,27
jnt,O,27
jaer,O,27
ons,O,27
heeren,O,27
doe,O,27
me,O,27
screef,O,27
.m.ccc.lxxviij,B-DATE,27
in,I-DATE,27
sente,I-DATE,27
maerx,I-DATE,27
daghe,I-DATE,27
ewang,I-DATE,27
kenlic,O,28
zij,O,28
allen,O,28
dat,O,28
jan,B-PERS,28
van,I-PERS,28
den,I-PERS,28
nuevile,I-PERS,28
Ende,O,28
jonfr,O,28
kateline,B-PERS,28
dierlays,I-PERS,28
siin,O,28
wetteleke,O,28
wijf,O,28
hebben,O,28
vercocht,O,28
bi,O,28
goeder,O,28
ghetrouwer,O,28
vorwordden,O,28
daer,O,28
zij,O,28
hemlieden,O,28
af,O,28
hebben,O,28
verkent,O,28
ouer,O,28
al,O,28
wel,O,28
betaelt,O,28
ende,O,28
vernought,O,28
den,O,28
bringhere,O,28
van,O,28
deser,O,28
cyrogphien,O,28
voert,O,28
an,O,28
te,O,28
jnnene,O,28
en,O,28
te,O,28
heffene,O,28
als,O,28
zij,O,28
vallen,O,28
zelen,O,28
ten,O,28
convente,O,28
van,O,28
den,O,28
fremenuere,O,28
taudenarde,B-LOC,28
bouf,O,28
de,O,28
.xvj.,B-MONEY,28
sc,I-MONEY,28
paris,I-MONEY,28
siaers,O,28
erffeleker,O,28
Renten,O,28
vallende,O,28
telken,O,28
half,O,28
maerte,B-DATE,28
gheel,O,28
die,O,28
jan,B-PERS,28
en,O,28
jonfr,O,28
kateline,B-PERS,28
vors,O,28
hadden,O,28
die,O,28
beset,O,28
ende,O,28
bewijst,O,28
siin,O,28
op,O,28
thouchuus,O,28
ende,O,28
erue,O,28
an,O,28
triepenhallinc,B-LOC,28
straetkin,I-LOC,28
te,O,28
paemle,B-LOC,28
dat,O,28
wouters,B-PERS,28
swinters,I-PERS,28
nv,O,28
es,O,28
Ende,O,28
voert,O,28
de,O,28
.x.,B-MONEY,28
sc,I-MONEY,28
par,I-MONEY,28
siaers,O,28
erffeleker,O,28
Renten,O,28
vallende,O,28
telken,O,28
half,O,28
maerte,B-DATE,28
gheel,O,28
die,O,28
jan,B-PERS,28
en,O,28
jonfr,O,28
kateline,B-PERS,28
vors,O,28
hadden,O,28
die,O,28
beset,O,28
ende,O,28
bewijst,O,28
siin,O,28
op,O,28
thuus,O,28
en,O,28
erue,O,28
te,O,28
Paemle,B-LOC,28
daer,O,28
Roegier,B-PERS,28
de,I-PERS,28
winter,I-PERS,28
Eruachtich,O,28
vte,O,28
verstaerf,O,28
tusschen,O,28
den,O,28
vorseiden,O,28
huus,O,28
en,O,28
erue,O,28
Ende,O,28
jan,B-PERS,28
profeets,I-PERS,28
huus,O,28
en,O,28
erue,O,28
Ende,O,28
al,O,28
dese,O,28
vorseide,O,28
erffeleke,O,28
rente,O,28
te,O,28
betaelne,O,28
ten,O,28
daghen,O,28
als,O,28
soe,O,28
vallen,O,28
sal,O,28
met,O,28
alsulcker,O,28
vlaendscher,O,28
munten,O,28
als,O,28
dan,O,28
de,O,28
stede,O,28
van,O,28
audenarde,B-LOC,28
sal,O,28
doen,O,28
ontfaen,O,28
van,O,28
haerrer,O,28
Erffeleker,O,28
Renten,O,28
van,O,28
den,O,28
welcken,O,28
vornouden,O,28
erffeleken,O,28
renten,O,28
vten,O,28
vorseiden,O,28
huussen,O,28
en,O,28
eruen,O,28
gaende,O,28
ghelijc,O,28
dat,O,28
hier,O,28
vorscreue,O,28
staet,O,28
hemlieden,O,28
jan,B-PERS,28
van,I-PERS,28
den,I-PERS,28
nuevile,I-PERS,28
En,O,28
jonfr,O,28
kateline,B-PERS,28
dierlays,I-PERS,28
siin,O,28
wijf,O,28
vors,O,28
met,O,28
hem,O,28
alse,O,28
met,O,28
haren,O,28
wetteleken,O,28
voeght,O,28
der,O,28
af,O,28
onthuut,O,28
en,O,28
ontheruet,O,28
hebben,O,28
wetteleke,O,28
Ende,O,28
doe,O,28
so,O,28
was,O,28
Gheeraert,B-PERS,28
Raephoeft,I-PERS,28
de,O,28
jonghe,B-PERS,28
in,O,28
de,O,28
vorseide,O,28
Erffeleke,O,28
Renten,O,28
vten,O,28
vorseiden,O,28
huussen,O,28
ende,O,28
erue,O,28
gaende,O,28
ghelijc,O,28
dat,O,28
vorscreue,O,28
staet,O,28
wetteleke,O,28
met,O,28
voeghde,O,28
der,O,28
in,O,28
gheheruet,O,28
ten,O,28
fremenuers,O,28
en,O,28
conuente,O,28
bouf,O,28
vors,O,28
En,O,28
jan,B-PERS,28
van,I-PERS,28
den,I-PERS,28
nuevile,I-PERS,28
ende,O,28
jonfr,O,28
kateline,B-PERS,28
siin,O,28
wijf,O,28
vors,O,28
hebben,O,28
belooft,O,28
en,O,28
bewijst,O,28
op,O,28
hemlieden,O,28
en,O,28
op,O,28
al,O,28
haerlieder,O,28
goet,O,28
te,O,28
doene,O,28
den,O,28
fremenuere,O,28
en,O,28
convente,O,28
vors,O,28
van,O,28
den,O,28
vorseiden,O,28
erffeleken,O,28
Renten,O,28
waerscheep,O,28
jaer,O,28
ende,O,28
dach,O,28
Ende,O,28
de,O,28
bringhere,O,28
van,O,28
deser,O,28
Cyrogphien,O,28
es,O,28
machtich,O,28
dese,O,28
vorseide,O,28
Erffeleke,O,28
renten,O,28
te,O,28
jnnene,O,28
jaerleecx,O,28
ten,O,28
daghen,O,28
als,O,28
soe,O,28
valt,O,28
Ende,O,28
waer,O,28
men,O,28
der,O,28
af,O,28
tachter,O,28
of,O,28
in,O,28
ghebreke,O,28
van,O,28
betaelne,O,28
afwinnighe,O,28
te,O,28
doene,O,28
wetteleke,O,28
op,O,28
de,O,28
vorseide,O,28
huussen,O,28
ende,O,28
eruen,O,28
diere,O,28
in,O,28
ghebreke,O,28
vielen,O,28
naer,O,28
costume,O,28
ende,O,28
vsaedge,O,28
van,O,28
der,O,28
vryheden,O,28
van,O,28
audende,B-LOC,28
Ende,O,28
dit,O,28
al,O,28
ten,O,28
convente,O,28
ende,O,28
fremenuers,O,28
bouf,O,28
vors,O,28
jn,O,28
kennessen,O,28
ende,O,28
oerconschepe,O,28
der,O,28
waerheden,O,28
So,O,28
hebben,O,28
wij,O,28
oliuier,B-PERS,28
va,I-PERS,28
huerne,I-PERS,28
franssois,B-PERS,28
van,I-PERS,28
der,I-PERS,28
Craeyen,I-PERS,28
coellaert,B-PERS,28
lodemaer,I-PERS,28
en,O,28
jan,B-PERS,28
lodewijcxs,I-PERS,28
alse,O,28
schepen,O,28
in,O,28
audenarde,B-LOC,28
dese,O,28
presente,O,28
Cyrogphie,O,28
ghezeghelt,O,28
elc,O,28
onser,O,28
met,O,28
sinen,O,28
zeghele,O,28
vte,O,28
hanghende,O,28
Dit,O,28
was,O,28
ghedaen,O,28
op,O,28
den,O,28
.xxiiij.,B-DATE,28
sten,I-DATE,28
dach,I-DATE,28
in,I-DATE,28
meye,I-DATE,28
jnt,O,28
jaer,O,28
ons,O,28
heen,O,28
als,O,28
me,O,28
screef,O,28
.m.ccc.,B-DATE,28
en,I-DATE,28
.xci,I-DATE,28
het,O,29
si,O,29
cont,O,29
ende,O,29
kenlec,O,29
allen,O,29
den,O,29
ghenen,O,29
die,O,29
nu,O,29
siin,O,29
ende,O,29
hier,O,29
na,O,29
wesen,O,29
selen,O,29
dat,O,29
willem,B-PERS,29
van,I-PERS,29
coekelberghe,I-PERS,29
van,O,29
hundelghem,B-LOC,29
heeft,O,29
ghecocht,O,29
ende,O,29
ghecreghen,O,29
wel,O,29
ende,O,29
redeleke,O,29
ende,O,29
wel,O,29
betaelt,O,29
iheghen,O,29
gheerraerde,B-PERS,29
den,I-PERS,29
smet,I-PERS,29
van,O,29
woermiinne,B-LOC,29
ende,O,29
iheghen,O,29
kateliinnen,B-PERS,29
sconinx,I-PERS,29
sijn,O,29
wetteleec,O,29
wiif,O,29
sessetienne,B-MONEY,29
scelliinghe,I-MONEY,29
parysiisse,I-MONEY,29
tsiaers,O,29
erffeleec,O,29
die,O,29
te,O,29
gheldene,O,29
te,O,29
kerssauonde,B-DATE,29
naest,O,29
commen-de,O,29
ende,O,29
al,O,29
so,O,29
voert,O,29
volghende,O,29
van,O,29
jare,O,29
te,O,29
jare,O,29
telken,O,29
kerssauonde,B-DATE,29
vergouden,O,29
te,O,29
siinne,O,29
Ende,O,29
om,O,29
dat,O,29
ic,O,29
gheerraert,B-PERS,29
de,I-PERS,29
smet,I-PERS,29
vorseit,O,29
ende,O,29
kateliinne,B-PERS,29
sconinx,I-PERS,29
vorenoempt,O,29
wel,O,29
willen,O,29
ghelden,O,29
ende,O,29
redelike,O,29
ende,O,29
seker,O,29
doen,O,29
willemme,B-PERS,29
voreseit,O,29
so,O,29
hebbe,O,29
wij,O,29
op,O,29
ghedre-ghen,O,29
den,O,29
heere,O,29
in,O,29
handen,O,29
te,O,29
willems,B-PERS,29
boef,O,29
vorseit,O,29
een,O,29
half,O,29
dachwant,O,29
lans,O,29
gheleghen,O,29
op,O,29
croeniins,B-LOC,29
putte,O,29
ende,O,29
een,O,29
half,O,29
dachwant,O,29
broex,O,29
gheleghen,O,29
an,O,29
den,O,29
opstal,O,29
ende,O,29
een,O,29
half,O,29
dachwant,O,29
van,O,29
onser,O,29
hoefstede,O,29
gheleghen,O,29
te,O,29
woermiinne,B-LOC,29
op,O,29
de,O,29
side,O,29
naest,O,29
velseke,B-LOC,29
Voert,O,29
ware,O,29
dat,O,29
sake,O,29
dat,O,29
gheerraert,B-PERS,29
de,I-PERS,29
smet,I-PERS,29
voreseit,O,29
ende,O,29
kateliinne,B-PERS,29
sconinx,O,29
vorenoemt,O,29
niet,O,29
hen,O,29
golden,O,29
den,O,29
vorseiden,O,29
willem-me,B-PERS,29
ofte,O,29
den,O,29
bringhere,O,29
van,O,29
desen,O,29
tsartere,O,29
den,O,29
vorenoemden,O,29
termiinne,O,29
al,O,29
soet,O,29
voreseit,O,29
es,O,29
so,O,29
mochte,O,29
willem,B-PERS,29
vorseit,O,29
ofte,O,29
de,O,29
brin-ghere,O,29
van,O,29
desen,O,29
tsaertere,O,29
slaen,O,29
siin,O,29
hant,O,29
an,O,29
den,O,29
vorenoemden,O,29
pant,O,29
gheliic,O,29
sinen,O,29
propren,O,29
erue,O,29
dit,O,29
was,O,29
ghedaen,O,29
al,O,29
wette-leec,O,29
behouden,O,29
elcs,O,29
mans,O,29
rechte,O,29
hier,O,29
ouer,O,29
was,O,29
alse,O,29
baliu,O,29
te,O,29
velseke,B-LOC,29
aernoud,B-PERS,29
pandellaert,I-PERS,29
ende,O,29
alse,O,29
scepenen,O,29
jan,B-PERS,29
de,I-PERS,29
slotemaker,I-PERS,29
boudiin,B-PERS,29
van,I-PERS,29
loe,I-PERS,29
jan,B-PERS,29
pandellaert,I-PERS,29
gilliis,B-PERS,29
danniis,I-PERS,29
ende,O,29
diederiic,B-PERS,29
van,I-PERS,29
auertuimme,I-PERS,29
int,O,29
tselue,O,29
heerscep,O,29
Djt,O,29
was,O,29
ghedaen,O,29
int,O,29
jaer,O,29
ons,O,29
hee-ren,O,29
doe,O,29
men,O,29
screef,O,29
duussentech,B-DATE,29
driehondert,I-DATE,29
ende,I-DATE,29
achte,I-DATE,29
ende,I-DATE,29
uiertech,I-DATE,29
sdeissendaghes,I-DATE,29
vore,I-DATE,29
onsen,I-DATE,29
vrouwen,I-DATE,29
dach,I-DATE,29
in,I-DATE,29
maerte,I-DATE,29
Dat,O,30
moeten,O,30
weten,O,30
alle,O,30
die,O,30
ziin,O,30
Ende,O,30
selen,O,30
ziin,O,30
dat,O,30
kateline,B-PERS,30
ioncvrouwe,O,30
van,B-PERS,30
denOeurenhuus,I-PERS,30
heeft,O,30
verkent,O,30
en,O,30
gegeuen,O,30
den,O,30
hospitale,O,30
onser,O,30
vrouwen,O,30
van,O,30
audenarde,B-LOC,30
in,O,30
aelmoesene,O,30
en,O,30
ome,O,30
gode,B-PERS,30
.een.,O,30
vierendeel,O,30
lants,O,30
lettel,O,30
miin,O,30
ofte,O,30
meer,O,30
ligghende,O,30
in,O,30
de,O,30
prochye,O,30
van,O,30
herne,B-LOC,30
in,O,30
de,O,30
zwt,O,30
side,O,30
van,O,30
den,O,30
pont,O,30
weghe,O,30
tussche,O,30
den,O,30
weghe,O,30
die,O,30
gaet,O,30
van,O,30
huerne,B-LOC,30
der,O,30
kerken,O,30
te,O,30
gherbrouch,B-LOC,30
waert,O,30
en,O,30
dan,O,30
an,O,30
den,O,30
dorne,O,30
Ende,O,30
ware,O,30
alse,O,30
dat,O,30
hiemen,O,30
den,O,30
vorseiden,O,30
hospitale,O,30
onghebruuc,O,30
dade,O,30
ofte,O,30
wilde,O,30
doen,O,30
van,O,30
den,O,30
vorseiden,O,30
lande,O,30
in,O,30
deele,O,30
ofte,O,30
in,O,30
al,O,30
so,O,30
hebbic,O,30
ioncf,O,30
kateline,B-PERS,30
van,I-PERS,30
den,I-PERS,30
oeurenhuus,I-PERS,30
vorseit,O,30
verkent,O,30
alse,O,30
van,O,30
goeder,O,30
noyalre,O,30
scult,O,30
en,O,30
gegeuen,O,30
den,O,30
vorseiden,O,30
hospitale,O,30
xxxvj.,B-MONEY,30
d,I-MONEY,30
paris,I-MONEY,30
Ende,O,30
die,O,30
bewijst,O,30
met,O,30
voegde,O,30
te,O,30
hebbenne,O,30
en,O,30
te,O,30
heffenne,O,30
in,O,30
audenarde,B-LOC,30
pieter,B-PERS,30
van,I-PERS,30
dergoten,I-PERS,30
alse,O,30
heruachteghe,O,30
dit,O,30
was,O,30
ghedaen,O,30
jnt,O,30
jaer,O,30
ons,O,30
heeren,O,30
als,O,30
men,O,30
screef,O,30
.m...,B-DATE,30
ccc.,I-DATE,30
ende,I-DATE,30
xlix,I-DATE,30
in,I-DATE,30
de,I-DATE,30
maent,I-DATE,30
van,I-DATE,30
nouember,I-DATE,30
Gillis,B-PERS,31
va,I-PERS,31
scendelbeke,I-PERS,31
en,O,31
magriete,B-PERS,31
ziin,O,31
wetteleke,O,31
wijf,O,31
hebben,O,31
ghegheuen,O,31
den,O,31
spetale,O,31
va,O,31
audenarde,B-LOC,31
erfleke,O,31
e,O,31
eweleke,O,31
.vijf.,B-MONEY,31
scellinghe,I-MONEY,31
paris,I-MONEY,31
s,O,31
iars,O,31
te,O,31
heffene,O,31
e,O,31
te,O,31
gheldene,O,31
telken,O,31
kersauonde,B-DATE,31
e,O,31
ombe-grepe,O,31
te,O,31
wesene,O,31
toten,O,31
naeste,O,31
zente,B-DATE,31
marien,I-DATE,31
licht-messe,I-DATE,31
de,O,31
welke,O,31
.v.,B-MONEY,31
sc,I-MONEY,31
par,I-MONEY,31
bewijst,O,31
ziin,O,31
op,O,31
ene,O,31
hofstat,O,31
ligghende,O,31
in,O,31
de,O,31
prochye,O,31
va,O,31
yedenghem,B-LOC,31
ter,O,31
stede,O,31
die,O,31
men,O,31
heet,O,31
ter,B-LOC,31
Rijt,I-LOC,31
en,I-LOC,31
haut,I-LOC,31
Gillis,B-PERS,31
lilloril,I-PERS,31
en,O,31
was,O,31
ghedaen,O,31
jnt,O,31
jaer,O,31
.m.ccc.,B-DATE,31
drie,I-DATE,31
en,I-DATE,31
dertech,I-DATE,31
te,I-DATE,31
ksav,I-DATE,31
Wij,O,32
scepen,O,32
van,O,32
Ruddershouen,B-LOC,32
maken,O,32
Cont,O,32
en,O,32
kenleec,O,32
allen,O,32
den,O,32
ghenen,O,32
die,O,32
nu,O,32
sijn,O,32
en,O,32
hier,O,32
na,O,32
wesen,O,32
selen,O,32
Dat,O,32
Wouter,B-PERS,32
van,I-PERS,32
der,I-PERS,32
weeden,I-PERS,32
Es,O,32
Comen,O,32
vor,O,32
Ons,O,32
En,O,32
heeft,O,32
verkent,O,32
en,O,32
verlijt,O,32
dat,O,32
hi,O,32
es,O,32
schuldich,O,32
aernoud,B-PERS,32
pande-laerde,I-PERS,32
twintich,B-MONEY,32
schellinghe,I-MONEY,32
parisise,I-MONEY,32
tsiaers,O,32
erfleke,O,32
durende,O,32
Dats,O,32
te,O,32
verstane,O,32
Eene,O,32
ouden,B-MONEY,32
conincs,I-MONEY,32
groten,I-MONEY,32
tornoysen,I-MONEY,32
Ouer,O,32
twalef,B-MONEY,32
penninghe,I-MONEY,32
paris,I-MONEY,32
Oft,O,32
de,O,32
waerde,O,32
daer,O,32
af,O,32
jn,O,32
anderre,O,32
goeder,O,32
munten,O,32
te,O,32
gheldene,O,32
jaerlics,O,32
telken,O,32
kershauonde,B-DATE,32
En,O,32
dese,O,32
vornomde,O,32
twintich,B-MONEY,32
schellinghe,I-MONEY,32
paris,I-MONEY,32
heeft,O,32
wouter,B-PERS,32
vorseit,O,32
bewijst,O,32
en,O,32
beset,O,32
wel,O,32
en,O,32
wetteleke,O,32
den,O,32
vornomden,O,32
arnoude,B-PERS,32
Oft,O,32
den,O,32
ghene,O,32
die,O,32
desen,O,32
tChaertre,O,32
bringhen,O,32
sal,O,32
erfleke,O,32
staende,O,32
up,O,32
een,O,32
dachwant,O,32
en,O,32
een,O,32
alf,O,32
lants,O,32
ligghende,O,32
jn,O,32
de,O,32
cleene,O,32
steent,O,32
in,O,32
den,O,32
horinc,O,32
ter,O,32
brugghen,O,32
waert,O,32
en,O,32
up,O,32
twee,O,32
en,O,32
een,O,32
alf,O,32
dachwant,O,32
lants,O,32
ligghende,O,32
an,O,32
sijn,O,32
velt,O,32
lettel,O,32
men,O,32
Oft,O,32
meer,O,32
vort,O,32
waer,O,32
dat,O,32
sake,O,32
dat,O,32
wouter,B-PERS,32
vorseit,O,32
oft,O,32
de,O,32
ghene,O,32
die,O,32
de,O,32
vornomde,O,32
Erfachtichede,O,32
houden,O,32
selen,O,32
niet,O,32
en,O,32
golden,O,32
jaerlics,O,32
erfleke,O,32
durende,O,32
de,O,32
vorseide,O,32
twintich,B-MONEY,32
schellinghe,I-MONEY,32
par,I-MONEY,32
arnoude,B-PERS,32
vornopt,O,32
oft,O,32
den,O,32
ghenen,O,32
die,O,32
desen,O,32
tChaertre,O,32
bringhe,O,32
sal,O,32
ten,O,32
vors,O,32
daghe,O,32
jn,O,32
al,O,32
d,O,32
manieren,O,32
dat,O,32
vorsproken,O,32
es,O,32
so,O,32
mochte,O,32
ar-noud,B-PERS,32
vornompt,O,32
oft,O,32
de,O,32
ghene,O,32
die,O,32
desen,O,32
tChaertre,O,32
bringhen,O,32
sal,O,32
slaen,O,32
sijn,O,32
hant,O,32
an,O,32
den,O,32
vors,O,32
pant,O,32
ghe-lijc,O,32
an,O,32
sijn,O,32
proper,O,32
Erue,O,32
en,O,32
om,O,32
dat,O,32
wij,O,32
scepen,O,32
van,O,32
Ruddershoue,B-LOC,32
vors,O,32
willen,O,32
dat,O,32
alle,O,32
dese,O,32
vorsprokene,O,32
vorworden,O,32
selen,O,32
bliuen,O,32
goet,O,32
vast,O,32
en,O,32
ghestade,O,32
en,O,32
wel,O,32
ghehouden,O,32
teeweleken,O,32
daghen,O,32
so,O,32
hebben,O,32
wij,O,32
dese,O,32
lettren,O,32
gheseghelt,O,32
met,O,32
Onsen,O,32
zeghele,O,32
huuthanghende,O,32
En,O,32
behouden,O,32
Elcs,O,32
mans,O,32
Rechte,O,32
Dit,O,32
was,O,32
ghedaen,O,32
jnt,O,32
jaer,O,32
Ons,O,32
heen,O,32
doe,O,32
men,O,32
screef,O,32
dertienhondert,B-DATE,32
achte,I-DATE,32
en,I-DATE,32
dertich,I-DATE,32
jn,I-DATE,32
sentenichasis,I-DATE,32
daghe,I-DATE,32
kenlijc,O,33
zij,O,33
allen,O,33
lieden,O,33
dat,O,33
gillis,B-PERS,33
de,I-PERS,33
meyere,I-PERS,33
heeft,O,33
ghecocht,O,33
jeghen,O,33
mergrieten,B-PERS,33
gillis,B-PERS,33
gadmins,I-PERS,33
wedewe,O,33
een,O,33
herue,O,33
mette,O,33
kateile,O,33
diere,O,33
op,O,33
staen,O,33
ligghende,O,33
te,O,33
pamele,B-LOC,33
op,O,33
de,O,33
schelde,B-LOC,33
daer,O,33
me,O,33
gaet,O,33
ten,O,33
hamme,B-LOC,33
waert,O,33
dat,O,33
men,O,33
seid,O,33
de,B-LOC,33
tichelrie,I-LOC,33
tussche,O,33
mgrieten,B-PERS,33
huse,O,33
en,O,33
herue,O,33
vorseid,O,33
an,O,33
deene,O,33
zide,O,33
ter,O,33
kerken,O,33
waert,O,33
va,O,33
pamele,B-LOC,33
en,O,33
jacops,B-PERS,33
correelmakers,I-PERS,33
huse,O,33
en,O,33
herue,O,33
an,O,33
dandre,O,33
zide,O,33
ten,O,33
hame,B-LOC,33
waert,O,33
Ome,O,33
.iiij.,B-MONEY,33
sc,I-MONEY,33
en,I-MONEY,33
.ix.,I-MONEY,33
d,I-MONEY,33
gro,I-MONEY,33
torn,I-MONEY,33
vlaendscher,I-MONEY,33
mute,I-MONEY,33
Elx,O,33
siaers,O,33
erfeliker,O,33
Rente,O,33
der,O,33
vte,O,33
gaende,O,33
en,O,33
vallende,O,33
telke,O,33
kersauode,B-DATE,33
En,O,33
op,O,33
dit,O,33
vors,O,33
herue,O,33
so,O,33
moet,O,33
gillis,B-PERS,33
vorseid,O,33
binne,O,33
desen,O,33
zelue,O,33
jaere,O,33
een,O,33
hws,O,33
doen,O,33
zetten,O,33
dat,O,33
wert,O,33
moet,O,33
wesen,O,33
.iij.,B-MONEY,33
lib,I-MONEY,33
gro,I-MONEY,33
torn,I-MONEY,33
mute,I-MONEY,33
vorseid,O,33
En,O,33
mids,O,33
desen,O,33
so,O,33
heuets,O,33
mgriete,B-PERS,33
vorseid,O,33
ghewuerpt,O,33
en,O,33
hare,O,33
ontheerft,O,33
va,O,33
desen,O,33
vorseide,O,33
herue,O,33
en,O,33
gillise,B-PERS,33
vorseid,O,33
der,O,33
jn,O,33
gheerft,O,33
wel,O,33
en,O,33
wettel,O,33
en,O,33
ghelooft,O,33
waerscap,O,33
jaer,O,33
en,O,33
dach,O,33
na,O,33
wet,O,33
vsage,O,33
en,O,33
costume,O,33
van,O,33
der,O,33
vriheden,O,33
van,O,33
audende,B-LOC,33
en,O,33
van,O,33
pamele,B-LOC,33
jn,O,33
kenessen,O,33
der,O,33
waerheden,O,33
So,O,33
hebben,O,33
wij,O,33
fransois,B-PERS,33
crupeninc,I-PERS,33
coelaerd,B-PERS,33
loedemare,I-PERS,33
en,O,33
Oliuier,B-PERS,33
va,I-PERS,33
huerne,I-PERS,33
alse,O,33
schepene,O,33
in,O,33
audenaerde,B-LOC,33
dese,O,33
pnte,O,33
